Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 47,Area Sample 47,#Peptides,#Unique,#Spec Sample 47,PTM,Avg. Mass,Description
44,53,Q9GLP1|FA5_PIG,225.86,4,4,7.5892E3,13,13,18,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
46,2612,P21753|TYB10_PIG,217.77,83,83,2.6434E4,10,9,16,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
50,696,Q7SIB7|PGK1_PIG,215.03,10,10,1.3195E4,8,8,12,Oxidation (M),44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
47,2624,P60662|MYL6_PIG,204.48,42,42,9.9915E3,11,11,16,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
49,37,Q5S1U1|HSPB1_PIG,200.16,38,38,1.7041E4,10,10,13,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
36,1703,Q07717|B2MG_PIG,200.08,58,58,3.7878E4,15,15,26,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
48,286,P48819|VTNC_PIG,198.79,19,19,3.745E5,12,12,15,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
45,40,Q29099|PTBP1_PIG,197.03,4,4,3.1887E4,9,9,18,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
25,16,P62802|H4_PIG,189.94,59,59,5.872E5,11,11,59,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
58,1347,Q9XSZ6|FCERG_PIG,189.77,24,24,2.5766E4,6,6,9,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
56,76,Q29308|RS19_PIG,187.11,14,14,1.4572E4,4,4,9,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
64,1403,P80229|ILEU_PIG,182.28,5,5,4.988E3,4,4,7,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
42,489,P17741|HMGB2_PIG,174.36,33,33,8.2821E4,11,5,20,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
51,302,P80015|CAP7_PIG,173.88,23,23,1.6107E4,10,10,13,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
54,59,P06867|PLMN_PIG,173.10,2,2,6.7566E3,5,5,10,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
55,516,P20305|GELS_PIG,162.69,7,7,5.8518E3,5,5,9,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
41,47,O97507|FA12_PIG,158.45,3,3,1.1975E5,4,4,20,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
61,731,A0PFK5|CAZA1_PIG,154.61,12,12,1.0901E4,7,7,8,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
68,1924,Q007T2|CDC42_PIG,152.79,29,29,6.3096E3,6,6,7,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
76,177,Q2XVP4|TBA1B_PIG,152.43,8,8,0,3,1,4,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
67,81,O19084|CDSN_PIG,151.72,35,35,6.1239E3,6,6,7,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
72,5221,P12309|GLRX1_PIG,150.82,20,20,7.249E3,4,4,5,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
57,1882,P12682|HMGB1_PIG,149.64,19,19,1.5891E3,8,2,9,Oxidation (M),24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
60,766,Q9GLP2|PROC_PIG,148.98,4,4,3.286E4,3,3,8,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
75,185,P02550|TBA1A_PIG,145.13,10,10,0,3,1,4,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
81,1514,P82460|THIO_PIG,137.04,25,25,3.9807E3,3,3,4,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
65,1571,P52649|CY24B_PIG,136.25,12,12,9.9939E3,5,5,7,Oxidation (M),55830,Cytochrome b-245 heavy chain (Fragment) OS=Sus scrofa OX=9823 GN=CYBB PE=2 SV=2
79,1678,O19062|CRP_PIG,131.99,20,20,4.1192E3,3,3,4,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
69,1736,Q2LE37|APOM_PIG,128.46,12,12,7.0301E3,2,2,6,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
70,537,Q08094|CNN2_PIG,126.77,6,6,1.7877E3,4,4,6,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
59,373,Q6S4N2|HS71B_PIG,126.24,2,2,4.9508E3,3,3,8,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
59,299,P34930|HS71A_PIG,126.24,2,2,4.9508E3,3,3,8,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
59,438,A5A8V7|HS71L_PIG,126.24,2,2,4.9508E3,3,3,8,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
71,1448,O79876|COX1_PIG,122.65,2,2,1.2109E4,2,2,5,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
62,1409,A1XQV4|TPM3_PIG,122.01,18,18,5.1963E3,7,7,8,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
73,436,Q9TTK7|OLR1_PIG,121.44,11,11,5.8211E3,5,5,5,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
89,2051,P14287|OSTP_PIG,115.97,20,20,1.181E3,3,3,3,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
98,83,P50447|A1AT_PIG,113.31,6,6,6.5805E3,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
66,63,P79263|ITIH4_PIG,110.40,4,4,2.1411E4,3,3,7,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
87,190,P50390|TTHY_PIG,107.97,11,11,2.7415E3,2,2,3,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
74,39,P0DW16|RBM20_PIG,104.68,1,1,1.0169E3,3,2,4,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
105,12088,P31950|S10AB_PIG,102.30,10,10,6.6944E3,2,2,2,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
78,330,O62787|GTR3_PIG,99.09,6,6,5.6303E3,4,4,4,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
83,148,P21692|MMP1_PIG,97.83,7,7,0,2,2,3,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
88,5200,P59083|PHP14_PIG,90.57,28,28,2.2014E3,3,3,3,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
84,1287,Q9GK37|CBG_PIG,90.39,5,5,1.4573E3,3,3,3,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
82,699,Q71LE2|H33_PIG,89.33,29,29,1.7277E3,4,4,4,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
77,464,O77633|ADA10_PIG,85.40,6,6,3.0347E3,4,4,4,,84383,Disintegrin and metalloproteinase domain-containing protein 10 OS=Sus scrofa OX=9823 GN=ADAM10 PE=2 SV=2
106,12092,P63221|RS21_PIG,84.93,12,12,1.5555E3,2,2,2,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
91,7657,Q9TU45|TYOBP_PIG,84.20,20,20,2.3764E3,3,3,3,,11617,TYRO protein tyrosine kinase-binding protein OS=Sus scrofa OX=9823 GN=TYROBP PE=2 SV=1
86,2723,Q52NJ1|RB11A_PIG,83.59,19,19,7.267E2,2,2,3,,24394,Ras-related protein Rab-11A OS=Sus scrofa OX=9823 GN=RAB11A PE=2 SV=3
126,863,Q29214|RLA0_PIG,83.58,5,5,1.3625E3,1,1,1,,34359,60S acidic ribosomal protein P0 OS=Sus scrofa OX=9823 GN=RPLP0 PE=1 SV=2
80,133,Q95JC9|PRP_PIG,83.55,4,4,7.2876E3,2,1,4,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
103,715,P02725|GLPA_PIG,78.85,18,18,0,1,1,2,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
101,535,Q866Y3|PGRP2_PIG,77.83,3,3,5.3109E2,1,1,2,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
167,25,O02705|HS90A_PIG,77.83,3,3,2.4779E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
198,1883,O77736|TNR6_PIG,76.86,5,5,3.9733E2,1,1,1,Oxidation (M),37593,Tumor necrosis factor receptor superfamily member 6 OS=Sus scrofa OX=9823 GN=FAS PE=2 SV=1
85,69,Q2XQV4|ALDH2_PIG,74.67,6,6,1.0405E3,2,2,3,,56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
166,1848,Q69DL0|C1QA_PIG,73.06,8,8,3.0659E2,1,1,1,,26483,Complement C1q subcomponent subunit A OS=Sus scrofa OX=9823 GN=C1QA PE=2 SV=1
109,1405,Q52NJ2|RAB1A_PIG,72.18,9,9,8.2555E1,1,1,2,,22606,Ras-related protein Rab-1A OS=Sus scrofa OX=9823 GN=RAB1A PE=2 SV=3
109,1751,Q06AU7|RAB1B_PIG,72.18,9,9,8.2555E1,1,1,2,,22112,Ras-related protein Rab-1B OS=Sus scrofa OX=9823 GN=RAB1B PE=2 SV=1
113,2781,Q6QAT1|RS28_PIG,67.29,23,23,9.3346E2,1,1,2,,7841,40S ribosomal protein S28 OS=Sus scrofa OX=9823 GN=RPS28 PE=1 SV=2
195,12084,Q712U6|ARP19_PIG,65.84,22,22,3.7463E2,1,1,1,,12323,cAMP-regulated phosphoprotein 19 OS=Sus scrofa OX=9823 GN=ARPP19 PE=2 SV=3
94,933,Q29593|TALDO_PIG,65.09,10,10,2.7867E4,2,2,2,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
188,2631,Q95281|RL29_PIG,64.71,16,16,3.8702E3,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
176,2902,P80031|GSTP1_PIG,62.72,5,5,1.1296E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
170,2655,P28491|CALR_PIG,62.25,4,4,1.4112E2,1,1,1,Oxidation (M),48288,Calreticulin OS=Sus scrofa OX=9823 GN=CALR PE=1 SV=3
108,1422,Q29056|IL1RA_PIG,59.48,12,12,4.9315E2,1,1,2,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
63,93,Q5U9S1|MBL1_PIG,59.48,14,14,1.3546E4,2,2,8,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
137,992,O11780|BGH3_PIG,59.22,1,1,1.1808E3,1,1,1,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
102,1107,Q6PQZ1|AQP1_PIG,57.06,6,6,6.2459E3,1,1,2,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
96,640,Q29052|ITIH1_PIG,56.41,1,1,4.917E2,1,1,2,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
95,38,Q3BDI7|DSG1_PIG,55.47,2,2,3.9692E4,2,2,2,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
111,2938,Q29100|UPTI_PIG,53.54,7,7,9.5709E2,1,1,2,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
104,1070,P14332|6PGD_PIG,53.13,11,11,2.1606E4,1,1,2,,27806,6-phosphogluconate dehydrogenase  decarboxylating (Fragment) OS=Sus scrofa OX=9823 GN=PGD PE=2 SV=3
177,1365,Q4GWZ2|RSSA_PIG,52.39,6,6,4.7549E2,1,1,1,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
97,85,P80021|ATPA_PIG,51.42,4,4,1.5743E3,1,1,2,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
141,2614,P50828|HEMO_PIG,50.68,3,3,6.052E2,1,1,1,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
112,1979,P31346|ANGI_PIG,50.43,11,11,2.2952E3,1,1,2,,14058,Angiogenin OS=Sus scrofa OX=9823 GN=ANG PE=1 SV=1
162,978,P79303|UGPA_PIG,50.14,3,3,2.6918E2,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
90,3121,P49666|RL21_PIG,50.08,9,9,2.0997E3,1,1,3,,18565,60S ribosomal protein L21 OS=Sus scrofa OX=9823 GN=RPL21 PE=1 SV=3
190,1415,P40125|CAP1_PIG,49.19,6,6,0,1,1,1,,25155,Adenylyl cyclase-associated protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CAP1 PE=1 SV=1
172,1931,Q9GKE2|CXL16_PIG,49.05,10,10,8.5174E2,1,1,1,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
165,1155,P16293|FA9_PIG,48.95,4,4,1.0134E3,1,1,1,,45516,Coagulation factor IX (Fragment) OS=Sus scrofa OX=9823 GN=F9 PE=1 SV=2
169,2687,Q3YLA6|SRSF1_PIG,47.29,6,6,7.2305E2,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
100,166,P12675|ICAL_PIG,47.13,3,3,1.905E3,1,1,2,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
194,280,P67985|RL22_PIG,46.64,14,14,1.1004E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
175,1530,Q2EN81|ATPO_PIG,45.69,11,11,7.0938E2,1,1,1,,23370,ATP synthase subunit O  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5PO PE=1 SV=1
184,1635,Q9TSX9|PRDX6_PIG,43.10,7,7,2.5475E2,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
93,168,Q27HV0|OGT1_PIG,41.91,1,1,2.9766E4,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
192,2048,A1XQU1|PSB7_PIG,41.82,3,3,6.2964E2,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
149,670,Q767L6|FLOT1_PIG,41.62,4,4,4.913E2,1,1,1,Oxidation (M),47355,Flotillin-1 OS=Sus scrofa OX=9823 GN=FLOT1 PE=3 SV=1
159,1700,P80895|PIMT_PIG,41.47,6,6,3.245E2,1,1,1,Oxidation (M),24646,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Sus scrofa OX=9823 GN=PCMT1 PE=1 SV=3
161,1771,P51779|CFAD_PIG,41.43,5,5,1.1655E3,1,1,1,,27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
121,150,Q2IA00|SPEF2_PIG,41.38,1,1,8.0893E3,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
193,2985,P02475|CRYAA_PIG,41.31,7,7,6.869E3,1,1,1,,19746,Alpha-crystallin A chain OS=Sus scrofa OX=9823 GN=CRYAA PE=1 SV=1
147,1507,P00795|CATD_PIG,41.21,6,6,9.6429E2,1,1,1,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
186,465,Q2I689|PLAL1_PIG,41.14,3,3,7.845E2,1,1,1,,51058,Zinc finger protein PLAGL1 OS=Sus scrofa OX=9823 GN=PLAGL1 PE=2 SV=1
168,1281,Q06A98|SRSF2_PIG,40.67,7,7,8.6661E2,1,1,2,Oxidation (M),25448,Serine/arginine-rich splicing factor 2 OS=Sus scrofa OX=9823 GN=SRSF2 PE=2 SV=1
191,998,Q95ND5|CASP3_PIG,40.11,5,5,4.3439E3,1,1,1,Oxidation (M),31379,Caspase-3 OS=Sus scrofa OX=9823 GN=CASP3 PE=1 SV=1
110,5268,A1E952|MSRB1_PIG,40.03,15,15,1.4326E3,1,1,2,,12783,Methionine-R-sulfoxide reductase B1 OS=Sus scrofa OX=9823 GN=MSRB1 PE=3 SV=2
99,121,Q867B5|RAG1_PIG,38.92,1,1,1.9051E3,1,1,2,,119068,V(D)J recombination-activating protein 1 OS=Sus scrofa OX=9823 GN=RAG1 PE=3 SV=1
120,303,Q28983|ZAN_PIG,38.51,0,0,7.669E2,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
107,1095,Q8WNE9|BAALC_PIG,38.38,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
123,710,Q9TUB5|CLCA1_PIG,38.15,2,2,3.3183E2,1,1,1,,100735,Calcium-activated chloride channel regulator 1 OS=Sus scrofa OX=9823 GN=CLCA1 PE=2 SV=1
164,400,A5A763|SOX10_PIG,36.55,3,3,2.6131E4,1,1,1,,50044,Transcription factor SOX-10 OS=Sus scrofa OX=9823 GN=SOX10 PE=2 SV=1
132,178,Q6KEQ9|PC11X_PIG,36.34,1,1,4.0787E5,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
153,1036,P09954|CBPA1_PIG,35.94,8,8,1.4706E2,1,1,1,,47235,Carboxypeptidase A1 OS=Sus scrofa OX=9823 GN=CPA1 PE=1 SV=2
134,385,Q5D891|PK3C3_PIG,35.73,2,2,2.0717E4,1,1,1,,101234,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa OX=9823 GN=PIK3C3 PE=2 SV=1
