Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 52,Area Sample 52,#Peptides,#Unique,#Spec Sample 52,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,642.17,56,56,1.7744E7,768,768,3092,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,497.66,32,32,1.219E7,155,155,1398,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
26,700,P80272|HMGN2_PIG,270.07,80,80,7.7983E4,16,16,46,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
12,61,P06348|H1T_PIG,267.31,29,29,4.9408E5,34,34,145,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
15,27,P01025|CO3_PIG,264.05,10,10,2.2153E5,39,39,110,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
22,77,Q95274|TYB4_PIG,252.85,89,89,2.1641E5,27,26,60,Oxidation (M),5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
23,33,P08835|ALBU_PIG,240.76,20,20,7.7391E4,27,27,53,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
27,82,Q29549|CLUS_PIG,221.42,26,26,2.8035E4,19,19,31,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
32,46,P14632|TRFL_PIG,198.21,10,10,2.2033E4,9,9,18,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
41,1861,O46409|APOA4_PIG,190.07,21,21,8.3664E3,12,12,14,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
38,29,Q767L7|TBB5_PIG,188.18,27,27,3.9876E3,12,5,15,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
43,1705,Q8MJ49|OSTF1_PIG,187.85,35,35,1.0343E4,8,8,12,Oxidation (M),23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
57,802,P29269|MYL9_PIG,182.37,28,28,1.6707E4,9,9,9,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
35,59,P06867|PLMN_PIG,181.65,2,2,4.134E4,8,8,16,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
37,56,P10668|COF1_PIG,175.49,31,31,2.032E4,9,9,16,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
28,63,P79263|ITIH4_PIG,173.67,7,7,8.4849E4,13,13,25,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
25,47,O97507|FA12_PIG,172.83,9,9,4.0269E5,8,8,47,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
58,5221,P12309|GLRX1_PIG,171.86,20,20,2.7867E3,6,6,9,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
46,697,P62901|RL31_PIG,168.51,26,26,1.2326E4,6,6,12,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
33,96,P16469|LOX15_PIG,168.26,13,13,1.9953E4,12,12,18,Oxidation (M),75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
42,37,Q5S1U1|HSPB1_PIG,168.08,27,27,1.3849E4,7,7,12,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
39,53,Q9GLP1|FA5_PIG,164.74,4,4,6.9314E3,12,12,14,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
31,593,O02668|ITIH2_PIG,162.81,9,9,6.5746E3,8,8,18,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
44,190,P50390|TTHY_PIG,156.63,13,13,1.71E4,7,7,12,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
53,2612,P21753|TYB10_PIG,155.58,55,55,1.371E4,8,7,10,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
45,2624,P60662|MYL6_PIG,152.93,50,50,6.4587E3,9,9,12,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
49,60,P09571|TRFE_PIG,152.44,5,5,1.0334E4,10,10,11,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
55,185,P02550|TBA1A_PIG,151.60,16,16,7.7782E3,7,7,9,Oxidation (M),50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
47,1703,Q07717|B2MG_PIG,143.57,39,39,3.2066E4,8,8,12,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
54,41,P02554|TBB_PIG,141.69,23,23,1.1058E3,8,1,9,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
40,489,P17741|HMGB2_PIG,135.14,42,42,7.5937E3,9,5,14,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
50,696,Q7SIB7|PGK1_PIG,132.69,10,10,6.349E3,7,7,10,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
36,48,Q8SPS7|HPT_PIG,132.19,14,14,3.6975E4,6,6,16,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
56,2902,P80031|GSTP1_PIG,130.51,22,22,1.1943E4,6,6,9,Oxidation (M),23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
48,438,A5A8V7|HS71L_PIG,124.72,6,6,5.8782E3,4,4,11,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
34,133,Q95JC9|PRP_PIG,122.28,6,6,2.7517E4,5,4,18,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
52,302,P80015|CAP7_PIG,119.70,16,16,8.8597E3,7,7,10,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
61,76,Q29308|RS19_PIG,117.34,14,14,1.0549E4,2,2,8,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
62,12092,P63221|RS21_PIG,117.27,49,49,4.0679E3,4,4,8,Oxidation (M),9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
63,1882,P12682|HMGB1_PIG,117.17,23,23,2.8192E3,6,2,7,Oxidation (M),24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
70,537,Q08094|CNN2_PIG,116.62,6,6,9.951E2,2,2,4,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
64,136,P53714|ITB2_PIG,116.45,7,7,4.7897E3,5,5,6,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
51,40,Q29099|PTBP1_PIG,116.40,4,4,5.9116E3,5,5,10,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
60,286,P48819|VTNC_PIG,115.21,15,15,4.4391E3,7,7,8,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
59,516,P20305|GELS_PIG,115.08,8,8,2.0968E3,6,6,8,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
65,699,Q71LE2|H33_PIG,112.06,32,32,7.8055E3,5,5,6,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
30,16,P62802|H4_PIG,109.37,48,48,6.1083E4,5,5,19,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
78,148,P21692|MMP1_PIG,108.44,6,6,5.9424E2,3,3,3,Oxidation (M),53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
75,731,A0PFK5|CAZA1_PIG,103.62,9,9,1.0066E4,4,4,4,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
67,83,P50447|A1AT_PIG,103.55,6,6,9.0006E3,3,3,5,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
66,766,Q9GLP2|PROC_PIG,97.72,4,4,2.5189E4,2,2,6,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
73,5200,P59083|PHP14_PIG,93.08,13,13,3.1537E3,2,2,4,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
84,108,P80310|S10AC_PIG,90.22,25,25,6.7538E3,3,3,3,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
69,2687,Q3YLA6|SRSF1_PIG,80.58,10,10,2.8116E3,3,3,5,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
68,1678,O19062|CRP_PIG,77.95,13,13,2.3351E3,2,2,5,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
76,34,A5D9M6|BAG6_PIG,76.91,1,1,1.137E3,2,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
76,39,P0DW16|RBM20_PIG,76.91,1,1,1.137E3,2,1,3,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
76,65,Q9BEA8|TNFL6_PIG,76.91,3,3,1.137E3,2,1,3,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
76,97,P08001|ACRO_PIG,76.91,2,2,1.137E3,2,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
76,70,O62651|WT1_PIG,76.91,2,2,1.137E3,2,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
79,81,O19084|CDSN_PIG,76.50,20,20,1.5222E3,3,3,3,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
82,1931,Q9GKE2|CXL16_PIG,75.15,10,10,1.7307E3,3,3,3,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
103,2631,Q95281|RL29_PIG,74.47,19,19,3.7879E3,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
72,933,Q29593|TALDO_PIG,72.21,9,9,4.912E4,3,3,4,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
104,1347,Q9XSZ6|FCERG_PIG,70.35,24,24,3.2845E2,2,2,2,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
142,25,O02705|HS90A_PIG,65.21,3,3,4.6089E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
81,781,F2Z5G5|ACTZ_PIG,64.76,4,4,1.8143E3,3,1,3,,39371,Alpha-centractin OS=Sus scrofa OX=9823 GN=ACTR1A PE=1 SV=2
96,2614,P50828|HEMO_PIG,64.27,2,2,8.4104E2,1,1,2,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
80,1287,Q9GK37|CBG_PIG,61.65,2,2,3.1849E3,1,1,3,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
101,1635,Q9TSX9|PRDX6_PIG,61.32,8,8,5.2739E2,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
156,3016,P29412|EF1B_PIG,60.80,7,7,1.3018E3,1,1,1,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
88,62,P26044|RADI_PIG,60.80,5,5,6.786E3,2,1,2,,68550,Radixin OS=Sus scrofa OX=9823 GN=RDX PE=2 SV=1
140,667,P00791|PEPA_PIG,60.50,4,4,8.732E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
91,1507,P00795|CATD_PIG,59.96,9,9,7.4266E2,2,2,2,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
147,1422,Q29056|IL1RA_PIG,59.42,8,8,2.4887E2,1,1,1,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
74,1736,Q2LE37|APOM_PIG,58.69,12,12,4.447E2,1,1,4,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
166,280,P67985|RL22_PIG,57.00,11,11,1.1256E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
132,992,O11780|BGH3_PIG,56.74,1,1,2.2396E3,1,1,1,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
93,535,Q866Y3|PGRP2_PIG,54.20,3,3,6.717E2,1,1,2,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
95,1112,Q9TVC1|VATH_PIG,53.51,3,3,4.6881E4,2,2,2,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
94,54,Q1KYT0|ENOB_PIG,49.71,3,3,5.8732E2,1,1,2,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
138,2090,P07802|KAP0_PIG,48.91,4,4,7.1455E2,1,1,1,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
151,1924,Q007T2|CDC42_PIG,47.24,7,7,1.1826E3,1,1,1,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
83,1700,P80895|PIMT_PIG,47.14,6,6,9.7352E2,1,1,3,Oxidation (M),24646,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Sus scrofa OX=9823 GN=PCMT1 PE=1 SV=3
161,2658,Q29371|TPIS_PIG,46.93,6,6,1.1419E2,1,1,1,,26730,Triosephosphate isomerase OS=Sus scrofa OX=9823 GN=TPI1 PE=2 SV=4
153,978,P79303|UGPA_PIG,46.91,3,3,6.7415E2,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
160,715,P02725|GLPA_PIG,46.78,18,18,0,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
164,2938,Q29100|UPTI_PIG,46.51,7,7,1.1993E3,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
97,1771,P51779|CFAD_PIG,46.22,5,5,4.2693E2,1,1,2,,27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
119,640,Q29052|ITIH1_PIG,45.65,1,1,1.9006E2,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
116,38,Q3BDI7|DSG1_PIG,45.18,2,2,1.6548E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
126,515,Q28944|CATL1_PIG,44.68,3,3,2.0328E3,1,1,1,,37178,Procathepsin L OS=Sus scrofa OX=9823 GN=CTSL PE=2 SV=1
152,436,Q9TTK7|OLR1_PIG,43.78,5,5,1.1076E2,1,1,1,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
92,171,Q9TUQ3|CO7_PIG,43.58,2,2,4.9745E2,1,1,2,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
148,1337,P79307|A4_PIG,43.23,2,2,2.3414E2,1,1,1,Oxidation (M),86961,Amyloid-beta precursor protein OS=Sus scrofa OX=9823 GN=APP PE=2 SV=2
105,3121,P49666|RL21_PIG,41.90,9,9,4.3868E2,1,1,2,,18565,60S ribosomal protein L21 OS=Sus scrofa OX=9823 GN=RPL21 PE=1 SV=3
163,5268,A1E952|MSRB1_PIG,41.54,15,15,0,1,1,1,,12783,Methionine-R-sulfoxide reductase B1 OS=Sus scrofa OX=9823 GN=MSRB1 PE=3 SV=2
123,1409,A1XQV4|TPM3_PIG,41.30,4,4,6.172E2,1,1,1,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
123,358,P67937|TPM4_PIG,41.30,4,4,6.172E2,1,1,1,,28522,Tropomyosin alpha-4 chain OS=Sus scrofa OX=9823 GN=TPM4 PE=2 SV=3
159,2789,A1XQU5|RL27_PIG,40.83,7,7,1.4432E3,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
108,150,Q2IA00|SPEF2_PIG,40.09,1,1,3.538E3,1,1,1,Oxidation (M),208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
89,168,Q27HV0|OGT1_PIG,39.69,1,1,2.471E4,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
128,464,O77633|ADA10_PIG,39.68,2,2,5.2923E2,1,1,1,,84383,Disintegrin and metalloproteinase domain-containing protein 10 OS=Sus scrofa OX=9823 GN=ADAM10 PE=2 SV=2
167,12088,P31950|S10AB_PIG,39.22,9,9,5.8922E2,1,1,1,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
133,189,Q8SQ26|CRYL1_PIG,39.12,9,9,1.9992E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
145,836,Q95247|OPRM_PIG,39.05,10,10,5.3729E3,1,1,1,,45099,Mu-type opioid receptor OS=Sus scrofa OX=9823 GN=OPRM1 PE=2 SV=1
139,1070,P14332|6PGD_PIG,38.20,11,11,2.3421E3,1,1,1,,27806,6-phosphogluconate dehydrogenase  decarboxylating (Fragment) OS=Sus scrofa OX=9823 GN=PGD PE=2 SV=3
87,385,Q5D891|PK3C3_PIG,38.10,2,2,3.3004E4,1,1,2,,101234,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa OX=9823 GN=PIK3C3 PE=2 SV=1
90,178,Q6KEQ9|PC11X_PIG,37.29,1,1,8.105E5,1,1,2,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
98,714,O62640|PIAP_PIG,37.11,3,3,1.3707E4,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
154,1365,Q4GWZ2|RSSA_PIG,36.96,6,6,2.8328E2,1,1,1,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
118,102,Q6PQZ2|CFTR_PIG,36.81,1,1,2.3042E3,1,1,1,,168187,Cystic fibrosis transmembrane conductance regulator OS=Sus scrofa OX=9823 GN=CFTR PE=2 SV=1
129,86,Q9GKE7|CLCN5_PIG,36.63,2,2,2.1146E3,1,1,1,,90802,H(+)/Cl(-) exchange transporter 5 OS=Sus scrofa OX=9823 GN=CLCN5 PE=2 SV=2
149,230,P04087|INHA_PIG,36.52,4,4,5.9691E3,1,1,1,,39190,Inhibin alpha chain OS=Sus scrofa OX=9823 GN=INHA PE=1 SV=2
130,93,Q5U9S1|MBL1_PIG,35.96,5,5,4.626E3,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
77,99,F1SC07|DYH11_PIG,35.79,0,0,1.0422E3,1,1,3,Oxidation (M),519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
131,69,Q2XQV4|ALDH2_PIG,35.69,2,2,7.7866E2,1,1,1,Oxidation (M),56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
146,2615,Q6DUB7|STMN1_PIG,35.46,5,5,4.3075E2,1,1,1,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
162,1728,P61288|TCTP_PIG,35.35,6,6,6.3714E2,1,1,1,,19595,Translationally-controlled tumor protein OS=Sus scrofa OX=9823 GN=TPT1 PE=2 SV=1
100,1095,Q8WNE9|BAALC_PIG,35.30,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
125,73,A0P8Z5|UIMC1_PIG,35.06,2,2,1.9263E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
124,85,P80021|ATPA_PIG,34.88,2,2,5.9362E3,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
121,1084,Q5I2M3|TLR9_PIG,34.49,1,1,2.3678E3,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
165,2634,O18734|PP14A_PIG,34.25,9,9,5.9981E2,1,1,1,,16672,Protein phosphatase 1 regulatory subunit 14A OS=Sus scrofa OX=9823 GN=CPI17 PE=1 SV=1
150,1281,Q06A98|SRSF2_PIG,34.22,5,5,1.0239E3,1,1,1,,25448,Serine/arginine-rich splicing factor 2 OS=Sus scrofa OX=9823 GN=SRSF2 PE=2 SV=1
120,167,P09623|DLDH_PIG,34.10,3,3,5.6171E3,1,1,1,,54185,Dihydrolipoyl dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=DLD PE=1 SV=1
158,343,Q29384|PSB4_PIG,34.02,8,8,4.9794E2,1,1,1,,16935,Proteasome subunit beta type-4 (Fragment) OS=Sus scrofa OX=9823 GN=PSMB4 PE=2 SV=1
144,499,P11708|MDHC_PIG,33.89,4,4,5.4567E2,1,1,1,,36454,Malate dehydrogenase  cytoplasmic OS=Sus scrofa OX=9823 GN=MDH1 PE=1 SV=4
