Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 12,Area Sample 12,#Peptides,#Unique,#Spec Sample 12,PTM,Avg. Mass,Description
8,23,P49930|PMP23_PIG,425.42,46,46,5.1408E3,63,4,321,,17486,Antibacterial peptide PMAP-23 OS=Sus scrofa OX=9823 GN=PMAP23 PE=2 SV=1
9,32,P49931|PMP36_PIG,421.85,36,36,2.6052E3,60,1,315,,18647,Antibacterial peptide PMAP-36 OS=Sus scrofa OX=9823 GN=PMAP36 PE=2 SV=1
16,31,P18650|APOE_PIG,365.33,39,39,1.0288E5,33,33,68,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
22,15,P19619|ANXA1_PIG,358.94,12,12,1.0094E5,21,21,42,Oxidation (M),38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
17,26,P0DSO0|SAA2_PIG,348.46,64,64,1.3106E5,38,38,67,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
15,10,Q19AZ8|THRB_PIG,325.34,24,24,2.6271E5,34,34,83,Oxidation (M),70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
13,24,P29700|FETUA_PIG,322.77,25,25,3.7162E5,37,37,123,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
18,33,P08835|ALBU_PIG,298.30,28,28,1.0754E5,37,37,59,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
26,82,Q29549|CLUS_PIG,295.04,18,18,3.4497E4,18,18,32,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
14,27,P01025|CO3_PIG,294.20,10,10,1.7518E5,35,35,95,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
21,4,P02543|VIME_PIG,284.77,26,26,3.715E4,30,30,42,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
24,84,P62936|PPIA_PIG,281.46,43,43,4.9309E4,20,20,35,Oxidation (M),17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
23,77,Q95274|TYB4_PIG,266.55,75,75,9.0565E4,15,14,37,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
25,593,O02668|ITIH2_PIG,258.38,12,12,2.4524E4,18,18,32,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
28,1861,O46409|APOA4_PIG,244.92,22,22,3.4944E4,13,13,24,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
27,14,P00355|G3P_PIG,243.65,36,36,3.5178E4,21,21,31,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
33,59,P06867|PLMN_PIG,231.20,3,3,1.5617E4,9,9,12,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
41,700,P80272|HMGN2_PIG,222.07,52,52,4.1993E3,5,5,8,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
19,61,P06348|H1T_PIG,218.79,16,16,1.4201E5,13,13,51,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
36,1705,Q8MJ49|OSTF1_PIG,210.92,29,29,9.3867E3,5,5,9,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
32,1703,Q07717|B2MG_PIG,195.10,41,41,2.7217E4,10,10,16,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
30,63,P79263|ITIH4_PIG,193.23,7,7,6.4824E4,7,7,17,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
34,286,P48819|VTNC_PIG,192.96,9,9,1.9872E4,8,8,12,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
29,48,Q8SPS7|HPT_PIG,192.16,15,15,1.699E4,8,8,20,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
20,16,P62802|H4_PIG,189.31,59,59,1.0894E5,11,11,48,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
38,697,P62901|RL31_PIG,184.59,26,26,1.1538E4,5,5,9,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
31,29,Q767L7|TBB5_PIG,174.73,23,23,8.2543E3,11,11,17,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
39,2704,P0DSN9|SAA4_PIG,157.72,23,23,6.1494E3,6,6,8,,14591,Serum amyloid A-4 protein OS=Sus scrofa OX=9823 GN=SAA4 PE=3 SV=1
56,190,P50390|TTHY_PIG,157.23,11,11,6.1089E3,4,4,4,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
40,766,Q9GLP2|PROC_PIG,156.91,4,4,2.7355E4,4,4,8,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
46,136,P53714|ITB2_PIG,152.09,7,7,4.2253E3,5,5,6,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
37,37,Q5S1U1|HSPB1_PIG,142.75,22,22,8.0029E3,4,4,9,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
49,715,P02725|GLPA_PIG,141.59,18,18,8.4973E3,2,2,5,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
44,802,P29269|MYL9_PIG,141.07,20,20,8.267E3,7,7,7,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
51,699,Q71LE2|H33_PIG,131.76,36,36,6.7565E3,5,5,5,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
43,467,Q95JC8|ARGI1_PIG,128.84,12,12,2.8266E3,4,4,7,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
42,56,P10668|COF1_PIG,122.64,32,32,2.3009E3,5,5,7,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
53,12088,P31950|S10AB_PIG,120.64,10,10,6.3261E3,3,3,5,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
57,108,P80310|S10AC_PIG,117.57,25,25,9.7411E3,3,3,4,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
61,53,Q9GLP1|FA5_PIG,117.21,2,2,1.558E3,3,3,3,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
45,438,A5A8V7|HS71L_PIG,117.21,5,5,1.0448E4,3,3,6,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
45,299,P34930|HS71A_PIG,117.21,5,5,1.0448E4,3,3,6,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
45,373,Q6S4N2|HS71B_PIG,117.21,5,5,1.0448E4,3,3,6,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
58,2612,P21753|TYB10_PIG,114.39,55,55,6.4293E2,3,2,4,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
74,185,P02550|TBA1A_PIG,107.80,7,7,5.2149E2,2,2,2,Oxidation (M),50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
74,177,Q2XVP4|TBA1B_PIG,107.80,7,7,5.2149E2,2,2,2,Oxidation (M),50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
52,5200,P59083|PHP14_PIG,106.17,13,13,2.2559E3,2,2,5,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
47,302,P80015|CAP7_PIG,106.15,10,10,5.5059E3,3,3,6,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
50,436,Q9TTK7|OLR1_PIG,103.82,10,10,4.9525E3,3,3,5,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
54,148,P21692|MMP1_PIG,98.70,4,4,2.9928E2,1,1,4,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
70,1924,Q007T2|CDC42_PIG,92.81,13,13,7.8827E2,2,2,3,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
73,1448,O79876|COX1_PIG,92.11,2,2,1.1751E3,1,1,2,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
62,83,P50447|A1AT_PIG,90.86,4,4,8.2299E2,2,2,3,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
65,81,O19084|CDSN_PIG,89.93,11,11,2.5248E3,3,3,3,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
48,60,P09571|TRFE_PIG,88.13,5,5,1.5597E3,3,3,5,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
130,280,P67985|RL22_PIG,87.20,11,11,2.0841E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
85,147,Q9TV62|MYH4_PIG,82.49,1,1,3.5931E2,1,1,1,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
85,197,Q9TV61|MYH1_PIG,82.49,1,1,3.5931E2,1,1,1,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
85,250,Q9TV63|MYH2_PIG,82.49,1,1,3.5931E2,1,1,1,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
85,272,P79293|MYH7_PIG,82.49,1,1,3.5931E2,1,1,1,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
63,96,P16469|LOX15_PIG,82.10,3,3,1.1189E3,2,2,3,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
117,25,O02705|HS90A_PIG,81.01,3,3,4.153E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
64,47,O97507|FA12_PIG,78.40,2,2,2.2796E4,1,1,3,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
71,1736,Q2LE37|APOM_PIG,76.92,12,12,2.6646E2,1,1,3,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
75,46,P14632|TRFL_PIG,76.82,3,3,3.5877E2,2,2,2,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
67,2902,P80031|GSTP1_PIG,70.88,5,5,1.6476E3,1,1,3,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
60,39,P0DW16|RBM20_PIG,65.06,1,1,9.2769E2,1,1,3,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
60,34,A5D9M6|BAG6_PIG,65.06,1,1,9.2769E2,1,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
60,97,P08001|ACRO_PIG,65.06,2,2,9.2769E2,1,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
60,70,O62651|WT1_PIG,65.06,2,2,9.2769E2,1,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
60,65,Q9BEA8|TNFL6_PIG,65.06,3,3,9.2769E2,1,1,3,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
55,489,P17741|HMGB2_PIG,64.32,12,12,1.8572E4,2,2,4,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
66,978,P79303|UGPA_PIG,63.07,3,3,5.5199E2,1,1,3,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
81,696,Q7SIB7|PGK1_PIG,61.36,6,6,0,1,1,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
68,464,O77633|ADA10_PIG,61.27,2,2,5.0267E2,2,2,3,,84383,Disintegrin and metalloproteinase domain-containing protein 10 OS=Sus scrofa OX=9823 GN=ADAM10 PE=2 SV=2
113,93,Q5U9S1|MBL1_PIG,59.77,5,5,0,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
129,1514,P82460|THIO_PIG,59.07,8,8,1.2365E3,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
132,3016,P29412|EF1B_PIG,56.59,7,7,2.5364E2,1,1,1,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
69,1107,Q6PQZ1|AQP1_PIG,55.70,6,6,1.6197E4,1,1,3,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
128,2624,P60662|MYL6_PIG,55.25,11,11,4.4771E2,1,1,1,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
100,166,P12675|ICAL_PIG,55.07,2,2,4.077E2,1,1,1,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
83,76,Q29308|RS19_PIG,54.99,10,10,2.4043E3,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
108,133,Q95JC9|PRP_PIG,54.92,2,2,1.6757E2,1,1,1,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
125,731,A0PFK5|CAZA1_PIG,54.06,5,5,1.4524E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
125,90,Q29221|CAZA2_PIG,54.06,5,5,1.4524E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
112,1409,A1XQV4|TPM3_PIG,51.27,4,4,8.3394E2,1,1,1,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
112,358,P67937|TPM4_PIG,51.27,4,4,8.3394E2,1,1,1,,28522,Tropomyosin alpha-4 chain OS=Sus scrofa OX=9823 GN=TPM4 PE=2 SV=3
102,330,O62787|GTR3_PIG,51.12,2,2,2.8242E3,1,1,1,,53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
78,1522,P19620|ANXA2_PIG,50.95,3,3,3.2209E2,1,1,2,,38542,Annexin A2 OS=Sus scrofa OX=9823 GN=ANXA2 PE=1 SV=4
133,12092,P63221|RS21_PIG,49.01,10,10,0,1,1,1,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
76,577,Q4A3R3|DMBT1_PIG,46.05,1,1,2.3323E2,1,1,2,,132225,Deleted in malignant brain tumors 1 protein OS=Sus scrofa OX=9823 GN=DMBT1 PE=2 SV=1
82,1236,O13009|GUC2B_PIG,45.23,10,10,1.3507E2,1,1,2,,12044,Guanylate cyclase activator 2B OS=Sus scrofa OX=9823 GN=GUCA2B PE=3 SV=1
122,2048,A1XQU1|PSB7_PIG,45.23,3,3,2.0268E2,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
103,40,Q29099|PTBP1_PIG,44.96,4,4,4.1615E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
116,1771,P51779|CFAD_PIG,44.93,4,4,7.5338E2,1,1,1,,27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
79,933,Q29593|TALDO_PIG,42.98,4,4,1.1962E4,1,1,2,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
123,2938,Q29100|UPTI_PIG,42.59,7,7,6.5944E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
80,2658,Q29371|TPIS_PIG,42.08,6,6,0,1,1,2,,26730,Triosephosphate isomerase OS=Sus scrofa OX=9823 GN=TPI1 PE=2 SV=4
77,714,O62640|PIAP_PIG,41.79,3,3,1.2487E4,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
98,178,Q6KEQ9|PC11X_PIG,41.02,1,1,1.333E5,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
115,189,Q8SQ26|CRYL1_PIG,39.96,9,9,7.7915E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
114,171,Q9TUQ3|CO7_PIG,39.87,1,1,1.9035E3,1,1,1,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
121,512,P24853|IBP2_PIG,39.20,6,6,1.1703E2,1,1,1,,33937,Insulin-like growth factor-binding protein 2 OS=Sus scrofa OX=9823 GN=IGFBP2 PE=1 SV=2
106,614,Q2VJ60|RN19A_PIG,37.24,1,1,1.5945E4,1,1,1,,90839,E3 ubiquitin-protein ligase RNF19A OS=Sus scrofa OX=9823 GN=RNF19A PE=2 SV=1
131,806,A3QRX8|DESI2_PIG,37.05,4,4,0,1,1,1,,21448,Deubiquitinase DESI2 OS=Sus scrofa OX=9823 GN=DESI2 PE=2 SV=1
89,99,F1SC07|DYH11_PIG,36.39,0,0,1.2585E3,1,1,1,Oxidation (M),519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
120,2687,Q3YLA6|SRSF1_PIG,35.67,6,6,0,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
90,42,C0HL13|LRP2_PIG,35.33,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
124,959,Q9TU18|AGRP_PIG,35.03,11,11,4.6072E3,1,1,1,,14681,Agouti-related protein OS=Sus scrofa OX=9823 GN=AGRP PE=3 SV=2
97,172,Q7YR76|MYCD_PIG,34.98,1,1,1.3945E3,1,1,1,,100652,Myocardin OS=Sus scrofa OX=9823 GN=MYOCD PE=2 SV=1
84,105,P16960|RYR1_PIG,34.95,0,0,3.0517E4,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
86,72,F1RWC3|CUBN_PIG,34.54,0,0,9.5054E2,1,1,1,,397368,Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
105,196,Q29024|DX39B_PIG,34.13,4,4,1.0832E4,1,1,1,Oxidation (M),48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
96,1426,Q767M0|PPR18_PIG,34.06,1,1,4.0224E4,1,1,1,,67962,Phostensin OS=Sus scrofa OX=9823 GN=PPP1R18 PE=3 SV=1
99,516,P20305|GELS_PIG,34.05,2,2,6.6317E2,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
1380,1112,Q9TVC1|VATH_PIG,33.70,2,2,2.3283E4,1,1,1,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
