Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 51,Area Sample 51,#Peptides,#Unique,#Spec Sample 51,PTM,Avg. Mass,Description
58,37,Q5S1U1|HSPB1_PIG,82.14,15,15,3.2493E3,2,2,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
35,766,Q9GLP2|PROC_PIG,80.70,3,3,2.0457E4,1,1,8,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
41,34,A5D9M6|BAG6_PIG,79.27,2,2,1.8031E3,3,2,6,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
56,593,O02668|ITIH2_PIG,79.24,4,4,4.2992E2,2,2,2,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
67,696,Q7SIB7|PGK1_PIG,78.68,9,9,5.2922E2,2,2,2,Oxidation (M),44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
49,2631,Q95281|RL29_PIG,76.81,19,19,2.4009E2,2,2,4,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
65,46,P14632|TRFL_PIG,76.69,3,3,3.4572E3,2,2,2,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
69,699,Q71LE2|H33_PIG,71.15,21,21,2.4439E3,2,2,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
39,16,P62802|H4_PIG,69.53,23,23,2.5569E4,2,2,7,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
57,1448,O79876|COX1_PIG,66.82,2,2,1.8699E2,1,1,2,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
110,280,P67985|RL22_PIG,66.09,11,11,2.6129E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
51,53,Q9GLP1|FA5_PIG,65.71,1,1,8.0424E2,2,2,3,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
71,1931,Q9GKE2|CXL16_PIG,65.45,10,10,4.0368E2,2,2,2,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
70,108,P80310|S10AC_PIG,64.12,15,15,1.0991E2,2,2,2,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
68,2902,P80031|GSTP1_PIG,61.64,5,5,8.2879E2,1,1,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
59,330,O62787|GTR3_PIG,60.00,5,5,4.5399E2,2,2,2,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
96,537,Q08094|CNN2_PIG,59.49,6,6,0,1,1,1,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
72,436,Q9TTK7|OLR1_PIG,57.35,5,5,2.2254E3,2,2,2,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
108,5200,P59083|PHP14_PIG,55.26,11,11,6.8683E2,1,1,1,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
97,90,Q29221|CAZA2_PIG,53.45,5,5,2.9747E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
97,731,A0PFK5|CAZA1_PIG,53.45,5,5,2.9747E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
64,1403,P80229|ILEU_PIG,53.35,4,4,1.6245E2,1,1,2,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
55,12092,P63221|RS21_PIG,53.23,19,19,2.9213E2,2,2,3,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
73,3016,P29412|EF1B_PIG,50.02,7,7,6.9658E2,1,1,2,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
53,2048,A1XQU1|PSB7_PIG,49.88,3,3,4.2069E2,1,1,3,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
48,1107,Q6PQZ1|AQP1_PIG,49.66,6,6,6.528E3,1,1,4,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
85,516,P20305|GELS_PIG,49.07,2,2,0,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
86,489,P17741|HMGB2_PIG,48.12,5,5,6.4501E2,1,1,1,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
86,1882,P12682|HMGB1_PIG,48.12,5,5,6.4501E2,1,1,1,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
109,1347,Q9XSZ6|FCERG_PIG,47.13,24,24,3.4848E2,1,1,1,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
106,1514,P82460|THIO_PIG,46.00,8,8,3.4478E2,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
98,1635,Q9TSX9|PRDX6_PIG,44.47,7,7,0,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
107,1236,O13009|GUC2B_PIG,44.42,10,10,6.5963E2,1,1,1,,12044,Guanylate cyclase activator 2B OS=Sus scrofa OX=9823 GN=GUCA2B PE=3 SV=1
62,73,A0P8Z5|UIMC1_PIG,44.00,2,2,8.4594E2,1,1,2,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
84,373,Q6S4N2|HS71B_PIG,42.88,2,2,3.3435E2,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
84,299,P34930|HS71A_PIG,42.88,2,2,3.3435E2,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
84,438,A5A8V7|HS71L_PIG,42.88,2,2,3.3435E2,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
102,1365,Q4GWZ2|RSSA_PIG,42.05,6,6,0,1,1,1,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
91,933,Q29593|TALDO_PIG,38.89,4,4,1.5577E4,1,1,1,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
74,50,Q6R2V0|WNK1_PIG,38.40,1,1,6.0134E2,1,1,1,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
76,42,C0HL13|LRP2_PIG,37.22,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
88,148,P21692|MMP1_PIG,37.15,2,2,0,1,1,1,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
90,80,Q29545|ICA_PIG,37.03,1,1,3.2545E2,1,1,1,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
90,60,P09571|TRFE_PIG,37.03,1,1,3.2545E2,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
77,131,Q9TV36|FBN1_PIG,37.02,2,2,0,1,1,1,,312699,Fibrillin-1 OS=Sus scrofa OX=9823 GN=FBN1 PE=2 SV=1
79,209,Q767K9|PP1RA_PIG,36.54,2,2,0,1,1,1,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
66,1095,Q8WNE9|BAALC_PIG,36.19,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
94,1112,Q9TVC1|VATH_PIG,36.18,3,3,7.4309E3,1,1,1,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
63,2615,Q6DUB7|STMN1_PIG,36.15,5,5,0,1,1,2,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
93,79,P29804|ODPA_PIG,35.85,3,3,1.3976E5,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
103,2810,A1XQU3|RL14_PIG,35.77,6,6,2.004E2,1,1,1,,23330,60S ribosomal protein L14 OS=Sus scrofa OX=9823 GN=RPL14 PE=1 SV=1
99,1703,Q07717|B2MG_PIG,35.57,8,8,4.5135E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
104,2652,P63153|GRP_PIG,35.07,8,8,0,1,1,1,,16002,Gastrin-releasing peptide OS=Sus scrofa OX=9823 GN=GRP PE=1 SV=2
111,1382,Q06AU6|RAB5A_PIG,34.95,5,5,1.8793E2,1,1,1,,23747,Ras-related protein Rab-5A OS=Sus scrofa OX=9823 GN=RAB5A PE=2 SV=1
82,244,Q9N1X4|SFTPD_PIG,34.47,3,3,1.8594E3,1,1,1,,37986,Pulmonary surfactant-associated protein D OS=Sus scrofa OX=9823 GN=SFTPD PE=1 SV=1
78,151,Q4PJW2|NCOA1_PIG,34.34,1,1,0,1,1,1,,156924,Nuclear receptor coactivator 1 OS=Sus scrofa OX=9823 GN=NCOA1 PE=2 SV=1
