Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 29,Area Sample 29,#Peptides,#Unique,#Spec Sample 29,PTM,Avg. Mass,Description
11,30,P49932|PMP37_PIG,189.10,32,32,1.4985E3,24,1,90,,18927,Antibacterial peptide PMAP-37 OS=Sus scrofa OX=9823 GN=PMAP37 PE=2 SV=1
12,23,P49930|PMP23_PIG,188.05,27,27,0,23,1,89,,17486,Antibacterial peptide PMAP-23 OS=Sus scrofa OX=9823 GN=PMAP23 PE=2 SV=1
13,77,Q95274|TYB4_PIG,185.45,82,82,6.9441E5,18,18,88,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
9,27,P01025|CO3_PIG,184.72,7,7,5.1539E5,27,27,115,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
18,61,P06348|H1T_PIG,183.65,24,24,1.264E5,21,21,48,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
14,24,P29700|FETUA_PIG,177.44,23,23,1.0806E5,16,16,67,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
22,26,P0DSO0|SAA2_PIG,174.87,56,56,2.9049E4,19,19,31,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
24,4,P02543|VIME_PIG,156.96,21,21,3.4527E4,16,16,27,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
20,33,P08835|ALBU_PIG,142.69,7,7,5.8701E4,10,10,37,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
23,63,P79263|ITIH4_PIG,132.44,7,7,1.2232E4,9,9,28,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
29,31,P18650|APOE_PIG,126.87,18,18,2.199E4,10,10,12,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
28,53,Q9GLP1|FA5_PIG,126.60,1,1,1.2537E4,10,10,12,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
21,133,Q95JC9|PRP_PIG,125.79,7,7,5.0104E4,9,8,34,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
30,489,P17741|HMGB2_PIG,123.23,18,18,5.5623E3,8,8,12,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
31,14,P00355|G3P_PIG,109.93,26,26,6.2881E3,8,8,11,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
34,82,Q29549|CLUS_PIG,103.61,15,15,9.1484E3,9,9,9,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
32,59,P06867|PLMN_PIG,99.84,2,2,4.3613E3,5,5,9,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
27,48,Q8SPS7|HPT_PIG,99.71,5,5,4.0692E4,4,4,14,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
26,2612,P21753|TYB10_PIG,93.09,50,50,1.2646E5,3,3,19,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
36,640,Q29052|ITIH1_PIG,91.47,3,3,1.9229E4,5,5,6,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
38,56,P10668|COF1_PIG,91.47,19,19,6.6347E3,4,4,5,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
33,2614,P50828|HEMO_PIG,85.76,2,2,2.748E4,4,4,9,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
35,84,P62936|PPIA_PIG,80.75,14,14,3.8228E3,3,3,7,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
45,81,O19084|CDSN_PIG,73.25,10,10,3.1179E3,2,2,2,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
17,47,O97507|FA12_PIG,66.89,3,3,1.2683E5,2,2,51,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
40,516,P20305|GELS_PIG,66.51,4,4,1.1216E3,3,3,3,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
37,34,A5D9M6|BAG6_PIG,60.74,1,1,6.7238E2,2,1,5,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
37,39,P0DW16|RBM20_PIG,60.74,1,1,6.7238E2,2,1,5,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
37,97,P08001|ACRO_PIG,60.74,2,2,6.7238E2,2,1,5,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
37,70,O62651|WT1_PIG,60.74,2,2,6.7238E2,2,1,5,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
37,65,Q9BEA8|TNFL6_PIG,60.74,3,3,6.7238E2,2,1,5,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
42,467,Q95JC8|ARGI1_PIG,60.37,6,6,2.4109E2,2,2,3,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
41,29,Q767L7|TBB5_PIG,56.80,5,5,9.8971E2,2,2,3,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
41,41,P02554|TBB_PIG,56.80,5,5,9.8971E2,2,2,3,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
66,280,P67985|RL22_PIG,55.03,11,11,4.1995E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
74,1705,Q8MJ49|OSTF1_PIG,47.53,7,7,7.3823E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
39,766,Q9GLP2|PROC_PIG,46.35,3,3,1.0115E4,1,1,5,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
59,286,P48819|VTNC_PIG,45.46,3,3,1.1613E3,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
62,875,P04574|CPNS1_PIG,43.23,6,6,1.7435E2,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
55,38,Q3BDI7|DSG1_PIG,40.35,2,2,3.2314E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
49,697,P62901|RL31_PIG,39.92,8,8,3.9161E2,1,1,2,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
50,2631,Q95281|RL29_PIG,38.85,18,18,6.0113E2,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
65,37,Q5S1U1|HSPB1_PIG,38.13,10,10,1.7918E2,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
76,3107,Q7YS88|RAMP3_PIG,37.90,7,7,4.6712E4,1,1,1,,17368,Receptor activity-modifying protein 3 OS=Sus scrofa OX=9823 GN=RAMP3 PE=2 SV=1
77,76,Q29308|RS19_PIG,37.23,10,10,0,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
48,16,P62802|H4_PIG,36.57,10,10,8.9741E2,1,1,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
58,1084,Q5I2M3|TLR9_PIG,36.27,1,1,5.2397E3,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
69,1861,O46409|APOA4_PIG,36.02,7,7,0,1,1,1,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
72,2902,P80031|GSTP1_PIG,35.85,5,5,1.1427E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
44,593,O02668|ITIH2_PIG,35.83,2,2,9.0993E1,1,1,2,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
75,1244,Q9XT00|DHB8_PIG,35.72,4,4,1.3896E4,1,1,1,,26622,(3R)-3-hydroxyacyl-CoA dehydrogenase OS=Sus scrofa OX=9823 GN=HSD17B8 PE=3 SV=2
68,90,Q29221|CAZA2_PIG,34.87,5,5,9.3684E2,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
68,731,A0PFK5|CAZA1_PIG,34.87,5,5,9.3684E2,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
73,699,Q71LE2|H33_PIG,34.75,11,11,3.6707E2,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
61,301,P48762|SL9A1_PIG,34.58,1,1,5.0126E3,1,1,1,,90987,Sodium/hydrogen exchanger 1 OS=Sus scrofa OX=9823 GN=SLC9A1 PE=2 SV=1
54,54,Q1KYT0|ENOB_PIG,34.54,3,3,8.9347E2,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
43,42,C0HL13|LRP2_PIG,33.66,1,1,0,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
53,79,P29804|ODPA_PIG,33.24,3,3,4.0654E4,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
47,1095,Q8WNE9|BAALC_PIG,33.03,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
46,2613,Q4A1L5|BECN1_PIG,33.01,3,3,1.568E3,1,1,2,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
63,481,O19085|TRI10_PIG,32.59,3,3,1.8636E3,1,1,1,,55462,Tripartite motif-containing protein 10 OS=Sus scrofa OX=9823 GN=TRIM10 PE=3 SV=2
