Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 32,Area Sample 32,#Peptides,#Unique,#Spec Sample 32,PTM,Avg. Mass,Description
15,10,Q19AZ8|THRB_PIG,302.79,22,22,5.4478E5,58,57,130,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
20,23,P49930|PMP23_PIG,300.57,39,39,9.1791E3,35,2,93,,17486,Antibacterial peptide PMAP-23 OS=Sus scrofa OX=9823 GN=PMAP23 PE=2 SV=1
16,4,P02543|VIME_PIG,290.77,28,28,2.0013E5,69,69,121,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
25,31,P18650|APOE_PIG,284.82,32,32,1.5308E5,36,36,61,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
14,48,Q8SPS7|HPT_PIG,252.47,18,18,9.2076E5,15,15,141,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
21,63,P79263|ITIH4_PIG,252.10,12,12,7.7917E5,44,44,91,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
28,60,P09571|TRFE_PIG,247.71,16,16,6.3719E4,25,25,46,Oxidation (M),76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
22,33,P08835|ALBU_PIG,244.77,30,30,1.7E5,36,36,83,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
24,82,Q29549|CLUS_PIG,240.01,26,26,7.6279E4,36,36,71,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
40,59,P06867|PLMN_PIG,239.44,3,3,3.5016E4,10,10,18,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
26,2612,P21753|TYB10_PIG,235.48,60,60,2.7496E5,17,16,59,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
32,593,O02668|ITIH2_PIG,228.17,19,19,4.2354E4,23,23,39,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
35,53,Q9GLP1|FA5_PIG,226.91,2,2,3.0312E4,22,22,35,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
36,84,P62936|PPIA_PIG,221.38,38,38,3.5301E4,20,20,27,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
30,61,P06348|H1T_PIG,221.04,14,14,6.1421E4,21,21,40,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
29,56,P10668|COF1_PIG,211.69,39,39,4.7807E4,23,23,46,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
34,26,P0DSO0|SAA2_PIG,198.57,62,62,3.7018E4,23,23,36,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
27,489,P17741|HMGB2_PIG,194.90,53,53,4.3143E4,32,26,53,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
38,1861,O46409|APOA4_PIG,190.06,22,22,2.4597E4,16,16,24,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
54,148,P21692|MMP1_PIG,165.49,7,7,1.7523E3,6,6,7,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
59,1705,Q8MJ49|OSTF1_PIG,161.24,15,15,4.6781E3,4,4,6,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
46,190,P50390|TTHY_PIG,160.33,15,15,9.8235E3,5,5,12,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
39,47,O97507|FA12_PIG,149.47,6,6,1.775E5,6,6,23,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
42,640,Q29052|ITIH1_PIG,138.72,8,8,2.757E4,9,9,16,Oxidation (M),100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
31,108,P80310|S10AC_PIG,136.76,33,33,7.0455E4,5,5,40,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
41,1665,P02101|HBE_PIG,134.65,27,27,1.9788E3,9,2,18,,16095,Hemoglobin subunit epsilon OS=Sus scrofa OX=9823 GN=HBE1 PE=1 SV=3
43,1287,Q9GK37|CBG_PIG,130.81,8,8,3.3272E4,6,6,15,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
49,537,Q08094|CNN2_PIG,130.22,16,16,9.3739E3,6,6,10,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
44,1882,P12682|HMGB1_PIG,126.35,16,16,2.5012E3,8,2,14,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
48,136,P53714|ITB2_PIG,118.11,5,5,3.6042E3,6,6,10,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
55,29,Q767L7|TBB5_PIG,118.02,16,16,6.1272E3,6,6,7,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
50,286,P48819|VTNC_PIG,113.51,9,9,2.4274E5,6,6,10,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
47,2614,P50828|HEMO_PIG,109.80,2,2,3.8167E4,5,5,12,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
58,1403,P80229|ILEU_PIG,109.27,4,4,1.2401E4,3,3,6,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
66,83,P50447|A1AT_PIG,105.25,9,9,8.0513E2,4,4,5,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
51,516,P20305|GELS_PIG,102.78,6,6,7.0238E3,4,4,9,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
52,802,P29269|MYL9_PIG,101.26,28,28,1.7877E4,7,7,9,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
60,696,Q7SIB7|PGK1_PIG,95.02,13,13,3.9347E3,4,4,6,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
68,2641,P68211|ENSA_PIG,93.02,23,23,3.8468E3,4,4,5,Oxidation (M),13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
67,37,Q5S1U1|HSPB1_PIG,91.81,16,16,7.1743E3,4,4,5,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
64,373,Q6S4N2|HS71B_PIG,90.08,5,5,1.6536E3,4,4,5,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
64,438,A5A8V7|HS71L_PIG,90.08,5,5,1.6536E3,4,4,5,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
56,1703,Q07717|B2MG_PIG,88.32,25,25,3.3029E3,4,4,7,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
78,699,Q71LE2|H33_PIG,88.23,23,23,3.8416E3,3,3,3,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
63,697,P62901|RL31_PIG,85.08,26,26,4.8847E3,3,3,6,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
76,46,P14632|TRFL_PIG,78.62,6,6,1.9187E3,3,3,3,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
45,16,P62802|H4_PIG,73.28,29,29,5.9374E4,4,4,12,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
61,2902,P80031|GSTP1_PIG,72.36,5,5,2.7967E3,2,2,6,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
79,185,P02550|TBA1A_PIG,71.65,10,10,1.3947E3,3,3,3,Oxidation (M),50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
79,177,Q2XVP4|TBA1B_PIG,71.65,10,10,1.3947E3,3,3,3,Oxidation (M),50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
70,875,P04574|CPNS1_PIG,71.53,9,9,2.067E3,3,3,4,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
73,272,P79293|MYH7_PIG,68.71,2,2,9.8205E2,3,3,3,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
73,147,Q9TV62|MYH4_PIG,68.71,2,2,9.8205E2,3,3,3,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
73,250,Q9TV63|MYH2_PIG,68.71,2,2,9.8205E2,3,3,3,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
73,197,Q9TV61|MYH1_PIG,68.71,2,2,9.8205E2,3,3,3,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
100,12088,P31950|S10AB_PIG,68.59,10,10,3.9573E3,2,2,2,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
62,1736,Q2LE37|APOM_PIG,68.20,12,12,2.0085E3,1,1,6,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
77,40,Q29099|PTBP1_PIG,68.01,8,8,1.5137E3,3,3,3,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
99,23537,P01846|LAC_PIG,66.58,21,21,7.9361E2,2,2,2,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
154,280,P67985|RL22_PIG,66.48,11,11,9.1835E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
81,2615,Q6DUB7|STMN1_PIG,64.84,14,14,2.2717E3,3,3,3,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
75,96,P16469|LOX15_PIG,61.22,5,5,3.5809E3,3,3,3,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
33,50,Q6R2V0|WNK1_PIG,59.36,1,1,9.6544E2,2,1,37,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
71,1635,Q9TSX9|PRDX6_PIG,57.28,10,10,1.1144E3,2,2,4,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
90,2051,P14287|OSTP_PIG,56.22,9,9,8.0113E2,2,2,2,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
101,1848,Q69DL0|C1QA_PIG,55.85,7,7,0,2,2,2,,26483,Complement C1q subcomponent subunit A OS=Sus scrofa OX=9823 GN=C1QA PE=2 SV=1
87,766,Q9GLP2|PROC_PIG,53.69,3,3,7.4754E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
83,1448,O79876|COX1_PIG,47.86,2,2,4.7418E2,1,1,2,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
80,667,P00791|PEPA_PIG,46.79,4,4,6.6774E2,1,1,3,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
95,436,Q9TTK7|OLR1_PIG,44.73,5,5,1.1581E3,1,1,2,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
98,90,Q29221|CAZA2_PIG,43.45,5,5,3.737E3,1,1,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
98,731,A0PFK5|CAZA1_PIG,43.45,5,5,3.737E3,1,1,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
149,1678,O19062|CRP_PIG,40.73,8,8,0,1,1,1,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
92,1419,P00339|LDHA_PIG,40.58,4,4,9.6789E2,1,1,2,,36619,L-lactate dehydrogenase A chain OS=Sus scrofa OX=9823 GN=LDHA PE=1 SV=3
74,1084,Q5I2M3|TLR9_PIG,37.91,1,1,3.9603E4,1,1,3,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
156,76,Q29308|RS19_PIG,37.55,10,10,1.8665E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
88,133,Q95JC9|PRP_PIG,37.24,2,2,2.8212E3,1,1,2,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
132,2624,P60662|MYL6_PIG,37.18,9,9,1.4769E3,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
136,1330,P26042|MOES_PIG,37.10,2,2,1.75E3,1,1,1,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
138,2048,A1XQU1|PSB7_PIG,36.87,3,3,3.5382E2,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
121,321,Q69DK8|C1S_PIG,35.98,2,2,1.5383E2,1,1,1,,76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
151,2631,Q95281|RL29_PIG,35.95,18,18,3.3597E2,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
69,150,Q2IA00|SPEF2_PIG,35.47,1,1,7.5258E4,1,1,4,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
96,715,P02725|GLPA_PIG,34.66,18,18,7.031E2,1,1,2,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
147,620,Q28998|ADRB1_PIG,34.59,3,3,3.5995E2,1,1,1,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
137,1918,A1XQU7|RLA1_PIG,34.50,15,15,6.4484E2,1,1,1,,11748,60S acidic ribosomal protein P1 OS=Sus scrofa OX=9823 GN=RPLP1 PE=3 SV=1
124,608,P04761|ACM1_PIG,34.32,3,3,3.2498E2,1,1,1,,51419,Muscarinic acetylcholine receptor M1 OS=Sus scrofa OX=9823 GN=CHRM1 PE=2 SV=1
133,93,Q5U9S1|MBL1_PIG,34.01,9,9,1.7385E2,1,1,1,,26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
72,42,C0HL13|LRP2_PIG,33.89,1,1,2.1489E3,1,1,3,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
134,168,Q27HV0|OGT1_PIG,33.68,1,1,1.8512E3,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
155,9772,Q29187|RL4_PIG,33.67,15,15,2.8038E2,1,1,1,,11132,60S ribosomal protein L4 (Fragment) OS=Sus scrofa OX=9823 GN=RPL4 PE=2 SV=1
97,1107,Q6PQZ1|AQP1_PIG,33.55,6,6,2.6821E3,1,1,2,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
142,1434,P54612|2AAA_PIG,33.22,2,2,3.631E2,1,1,1,,65323,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Sus scrofa OX=9823 GN=PPP2R1A PE=2 SV=2
150,1514,P82460|THIO_PIG,32.95,8,8,6.1789E2,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
141,189,Q8SQ26|CRYL1_PIG,32.91,3,3,1.4866E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
127,328,P47788|THOP1_PIG,32.84,1,1,3.8736E3,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
85,1421,A9YUB1|CHRD1_PIG,32.50,3,3,8.7053E3,1,1,2,,37350,Cysteine and histidine-rich domain-containing protein 1 OS=Sus scrofa OX=9823 GN=CHORDC1 PE=2 SV=1
135,1725,Q9TSW0|TRI15_PIG,32.12,4,4,5.8623E4,1,1,1,,51578,E3 ubiquitin-protein ligase TRIM15 OS=Sus scrofa OX=9823 GN=TRIM15 PE=3 SV=1
144,582,Q19S50|STAT3_PIG,32.09,2,2,8.3706E2,1,1,1,Oxidation (M),88067,Signal transducer and activator of transcription 3 OS=Sus scrofa OX=9823 GN=STAT3 PE=1 SV=1
129,521,F1S5L4|GPAT1_PIG,31.52,2,2,5.9724E2,1,1,1,,93577,Glycerol-3-phosphate acyltransferase 1  mitochondrial OS=Sus scrofa OX=9823 GN=GPAM PE=2 SV=3
102,105,P16960|RYR1_PIG,31.22,0,0,3.0575E4,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
117,25,O02705|HS90A_PIG,31.19,2,2,1.1419E3,1,1,1,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
118,1470,Q19QT9|TYW3_PIG,30.92,5,5,4.1723E3,1,1,1,,29480,tRNA wybutosine-synthesizing protein 3 homolog OS=Sus scrofa OX=9823 GN=TYW3 PE=2 SV=1
86,79,P29804|ODPA_PIG,30.82,3,3,1.6384E5,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
120,720,Q2MJV8|PALM_PIG,30.72,2,2,9.9905E3,1,1,1,,42380,Paralemmin-1 OS=Sus scrofa OX=9823 GN=PALM PE=2 SV=1
130,756,P24786|NTRK3_PIG,30.48,1,1,1.0548E3,1,1,1,,93130,NT-3 growth factor receptor OS=Sus scrofa OX=9823 GN=NTRK3 PE=2 SV=1
116,301,P48762|SL9A1_PIG,30.42,1,1,1.8106E4,1,1,1,,90987,Sodium/hydrogen exchanger 1 OS=Sus scrofa OX=9823 GN=SLC9A1 PE=2 SV=1
94,1095,Q8WNE9|BAALC_PIG,30.03,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
104,99,F1SC07|DYH11_PIG,29.96,0,0,1.796E3,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
140,2613,Q4A1L5|BECN1_PIG,29.91,4,4,2.163E3,1,1,1,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
131,877,O97580|SUCB1_PIG,29.88,2,2,6.0865E2,1,1,1,,46259,Succinate--CoA ligase [ADP-forming] subunit beta  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=SUCLA2 PE=2 SV=1
146,1365,Q4GWZ2|RSSA_PIG,29.74,6,6,0,1,1,1,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
115,339,Q9GL51|LIS1_PIG,29.69,4,4,1.124E3,1,1,1,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
125,115,P04175|NCPR_PIG,29.65,3,3,6.9854E2,1,1,1,,76833,NADPH--cytochrome P450 reductase OS=Sus scrofa OX=9823 GN=POR PE=1 SV=2
